"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC P-42:2 or PC O-42:3",-0.059536,0.03686,-0.025225,0.017878,-0.013929,-0.051661,0.026602,-0.049165
"PC P-42:4 or PC O-42:5",-0.044831,0.0012247,0.020301,-0.013278,0.098029,-0.040369,0.0044304,-0.03262
"PC P-42:5 or PC O-42:6 Isomer A",-0.088725,0.0036811,-0.0089476,0.016099,0.030653,-0.0064294,0.061105,-0.06519
"PC P-44:4 or PC O-44:5",-0.0010968,0.00038601,0.029464,-0.04093,0.091458,-0.036258,0.033657,-0.013802
"PE 16:1_18:1",-0.013155,0.0024632,0.081314,-0.089007,-0.0092432,-0.03795,0.11026,-0.035725
"PE 34:1",-0.00074824,0.020186,0.094636,-0.10625,-0.038425,-0.02232,0.10441,-0.067186
"PE 34:2",-0.027724,0.013264,0.10606,-0.11003,-0.010665,0.0077118,0.068483,-0.047754
"PE 36:1",-0.045886,0.041541,0.10287,-0.13515,0.0015783,0.0057374,0.07876,-0.074719
"PE 36:2",-0.025092,0.024911,0.11696,-0.13502,0.0056864,-0.024996,0.068685,-0.051375
"PE 36:3",0.0052121,-0.0054806,0.098753,-0.10595,-0.019655,-0.047277,0.081955,-0.031581
"PE 36:4",0.021156,-0.030838,0.11819,-0.14335,0.074809,-0.072411,0.094268,-0.0020823
"PE 38:4",-0.0077254,-0.019491,0.080639,-0.063356,0.01084,-0.078869,0.095459,-0.051563
"PE 38:5",0.00020561,-0.036086,0.060411,-0.068361,0.023807,-0.016499,0.077864,-0.097949
"PE 38:6",0.059992,-0.0075555,0.075669,-0.095625,0.0506,-0.085821,0.10094,-0.020825
"PE 38:6 Isomer B",0.028423,-0.01689,0.029303,0.012942,-0.087328,-0.03741,0.052063,-0.040997
"PE O-16:1_18:1",-0.056551,0.014517,0.095527,-0.082926,-0.03112,-0.0054555,0.066545,-0.051057
"PE O-16:1_18:2",-0.052071,-0.014126,0.082609,-0.01648,-0.07635,0.018566,0.04876,-0.0063137
"PE O-16:1_22:6",0.018929,-0.031115,0.090083,-0.032858,0.0063814,-0.0447,0.057309,-0.039151
"PE O-18:1_16:0",0.13671,-0.043883,-0.038211,-0.029879,-0.048442,0.1272,-0.0091479,-0.079136
"PE O-18:1_22:6",0.018083,-0.0074036,0.013859,0.0311,-0.053858,-0.0096491,0.057041,-0.075815
"PE O-38:6 Isomer A",-0.016163,-0.0099042,0.046988,-0.030209,-0.0095524,0.0071308,0.047451,-0.061372
"PE O-40:4",-0.059106,-0.02474,0.064292,-0.02847,-0.026691,0.013902,0.066962,-0.034855
"PE O-40:5 Isomer B",0.02243,-0.029081,0.070994,-0.08397,0.018416,-0.0038036,0.068149,-0.078152
"PE O-40:6 Isomer B",-0.028886,-0.045256,0.050987,-0.068457,-0.011684,-0.058793,0.061764,-0.031626
"PE P-34:1 or PE O-34:2",-0.0032308,0.0054343,0.08604,-0.079502,-0.027344,-0.012725,0.092965,-0.025756
"PE P-36:1 or PE O-36:2",-0.03137,0.034355,0.11069,-0.12432,-0.019207,0.012688,0.061345,-0.010222
"PE P-36:2 or PE O-36:3",-0.012859,0.0094573,0.10217,-0.13577,0.0066184,-0.051917,0.080183,-0.012756
"PE P-36:4 or PE O-36:5",0.023425,-0.025015,0.12677,-0.15193,0.053207,-0.069495,0.080605,-0.03188
"PE P-38:4 or PE O-38:5",-0.011229,0.0055644,0.091908,-0.048306,0.0036563,0.0026646,0.042663,-0.006419
"PE P-38:5 or PE O-38:6",0.0074553,-0.040895,0.1119,-0.086265,-0.0047826,-0.049128,0.075174,-0.062957
"PE P-40:4 or PE O-40:5 Isomer A",-0.0538,0.0070209,0.082509,-0.13386,-0.00038066,0.002989,0.08215,-0.00935
"PE-O 18:1_22:6",0.011005,-0.02072,0.09515,-0.069576,0.0058586,-0.049114,0.068494,-0.053188
"PEtOH 16:0_16:0",0.087352,-0.08866,0.084359,0.024513,-0.091925,0.064089,-0.098269,0.051746
"PEtOH 16:0_16:1",0.062534,-0.061363,0.055582,-0.0064239,-0.096249,0.09229,-0.10407,0.10034
"PEtOH 16:0_18:1",0.1699,-0.041202,0.11401,-0.00080642,-0.15611,0.086878,-0.18359,0.13415
"PEtOH 16:0_20:4",0.10571,-0.021077,0.074498,0.036097,-0.097909,0.060006,-0.018578,-0.0054147
"PEtOH 16:1_16:1",0.079849,-0.081009,0.099822,-0.04804,-0.057201,0.16169,-0.12606,0.057473
"PEtOH 16:1_18:1",0.21657,-0.055352,0.10533,-0.0030587,-0.12786,0.074339,-0.14358,0.11409
"PEtOH 18:1_18:1",0.15553,-0.043194,0.053383,0.045737,-0.15314,0.043196,-0.079034,0.10829
"PEtOH 18:1_20:4",0.04111,0.06297,0.13082,-0.067202,-0.096175,0.15361,-0.20943,0.10871
"PEtOH 36:1",0.1661,-0.0089638,0.030805,0.058973,-0.11383,0.066375,-0.088972,0.13328
"PFAP-FT_diPAP",0.17938,-0.10642,0.11711,0.059403,0.19512,-0.21621,-0.17262,0.10286
"PGE2",0.089353,-0.04254,0.01372,0.042272,-0.11674,0.059021,-0.013086,0.054907
"Phosphatidylethanolamine alkenyl 16:0-20:4",0.039033,-0.042508,0.11479,-0.14072,0.052808,-0.089282,0.086691,0.066877
"Phosphatidylethanolamine alkenyl 18:0-18:2",-0.0015414,0.017677,0.09486,-0.097943,-0.067912,-0.035648,0.052896,-0.049095
"PI 16:0_16:0",0.0052541,0.039117,-0.015283,0.048839,-0.027032,0.044438,-0.044005,0.057963
"PI 18:0_20:4",-0.035224,0.02262,0.027277,-0.0011538,0.12227,-0.094209,0.015428,-0.032396
"PI 32:1",-0.049892,0.028263,-0.040392,0.052542,-0.095655,-0.0045607,-0.016867,0.052137
"PI 34:1 Isomer A",-0.020247,0.00055134,0.050135,0.006725,0.01598,0.035325,-0.064537,-0.0068856
"PI 34:2",-0.059955,0.013964,0.0093315,0.09092,0.007466,-0.03663,-0.019841,0.024135
"PI 34:2 Isomer B",-0.066655,-0.0056291,0.0069952,0.061379,-0.036383,-0.015549,-0.0061092,0.0058274
"PI 36:1 Isomer A",-0.075381,0.051896,-0.026416,0.038644,-0.048542,0.017984,-0.019645,-0.076162
"PI 36:4",-0.032099,-0.005769,-0.01251,-0.00043207,0.12361,-0.039505,-0.022522,-0.055912
"PI 38:3",-0.03269,0.019935,0.02568,0.03229,0.053526,-0.02373,-0.024839,-0.046583
"PI 38:4",-0.058938,0.011313,0.035944,-0.030084,0.14499,-0.084507,0.0068346,-0.029925
"PMeOH 16:0_18:1",-0.081001,0.10901,-0.011136,0.013434,-0.20231,0.019468,0.08921,-0.011086
"PS 16:0_22:4",0.017513,-0.054929,0.093589,-0.10997,0.11108,-0.069145,0.023814,0.034456
"PS 18:0_22:6",0.050817,-0.054749,0.078579,-0.052003,0.073134,-0.1357,0.019474,0.068859
"PS 36:1",-0.022667,-0.043575,0.057358,-0.084359,-0.0079609,0.017571,0.003014,-0.0082358
"PS 36:2",0.038996,-0.016312,0.03507,-0.0054732,-0.064278,-0.050988,0.023855,-0.032309
"PS 38:3",-0.019902,-0.03048,0.11917,-0.00069601,-0.0040102,0.0019838,0.015002,-0.032379
"PS 40:4",0.021255,-0.056265,0.059869,-0.056932,0.021923,-0.067523,0.021031,-0.00052116
"SHexCer 34:1;3O",0.0041496,-0.010155,0.026154,0.035284,-0.027697,-0.027876,0.0339,-0.027273
"SHexCer d34:1",0.0028082,0.0069446,0.014196,0.025845,-0.011369,-0.0017476,0.023702,-0.061176
"SM 12:1;2O/32:8",-0.11247,0.033887,0.016047,-0.0041813,0.074766,-0.014985,-0.044365,0.0056868
"SM 16:1;2O/16:0",0.018455,0.0057002,0.053944,0.02593,-0.057028,0.066324,-0.032907,-0.028661
"SM 18:0;2O/21:0",-0.066914,0.039423,0.0093423,-0.0027877,-0.049487,0.034296,-0.060301,0.076363
"SM 20:0;2O/22:3",-0.0078038,0.011942,0.021841,0.045946,-0.091727,-0.0082698,0.0069892,0.03427
"SM 20:3;2O/24:0",-0.073992,0.026132,0.075044,-0.010479,-0.035042,0.0219,-0.024508,0.013859
"SM 22:1;2O/12:0",-0.029454,-0.013087,0.017722,0.053501,-0.073032,0.0097916,-0.019843,-0.049338
"SM 24:1",-0.080264,0.051114,0.058417,-0.034232,-0.042822,0.069456,-0.064544,0.0013723
"SM 25:2;2O/15:1",-0.084212,0.0089594,0.061632,0.00034538,0.0064855,0.0057354,-0.035352,0.030911
"SM 26:0;2O/18:1",-0.018031,-0.017535,0.0087839,0.021381,-0.092536,0.037559,-0.032341,0.063273
"SM 30:2;2O (FA 14:0)",-0.050659,0.040674,0.0014584,0.030922,-0.01946,-0.060259,0.057277,-0.031203
"SM 32:0;3O",-0.02613,0.014896,-0.00367,-0.022312,-0.06017,0.07343,-0.027435,-0.044661
"SM 34:0;3O",-0.012586,-0.0063175,0.091584,0.016509,-0.057086,0.020215,-0.029772,-0.0374
"SM 34:2;3O",-0.10718,0.031104,-0.0032048,0.031706,-0.1164,0.069574,-0.019859,0.041384
"SM 35:1;2O",-0.0064284,-0.0047886,0.078465,-0.021739,-0.009331,-0.01892,-0.049091,0.069266
"SM 38:4;3O",-0.029534,0.0056556,0.076824,-0.087635,0.14051,-0.063678,0.0026936,-0.013616
"SM 42:0;3O",-0.035206,-0.0010777,0.016403,0.040352,-0.062624,0.087714,0.030353,-0.042328
"SM 42:1;3O",-0.076228,0.026134,0.030321,0.030524,-0.066406,0.042217,-0.010102,0.0044178
"SM 42:2;3O",-0.063917,0.031026,-0.026196,0.0179,-0.067751,0.048584,-0.05531,0.021022
"SM 42:5;3O",-0.050675,-0.0097852,0.025415,-0.052923,0.09256,-0.027708,0.00035795,-0.017652
"SM 42:7;3O",-0.12584,0.14121,-0.047511,0.045946,-0.13151,0.041852,0.052714,-0.01025
"SM 44:1;2O",-0.017512,0.0019481,0.03471,0.042566,-0.075832,0.05881,0.0012085,0.0049234
"SM 46:5;3O",-0.040109,0.019144,0.0019494,-0.020336,0.067223,-0.013814,0.039765,-0.0022726
"SM d30:1",-0.027031,0.067801,0.0073968,-0.0081048,-0.015167,0.024729,-0.073677,-0.03041
"SM d31:1",-0.026086,0.039361,-0.0060764,-0.0032738,-0.0442,0.016984,-0.046575,0.023528
"SM d32:1",-0.0026193,0.029835,0.020667,0.0067544,-0.008672,0.068472,-0.086232,-0.0080842
"SM d32:2",-0.036779,0.064554,0.0031271,-0.02359,-0.0072014,0.037782,-0.048915,-0.021128
"SM d33:1",-0.044499,0.025401,0.061662,-0.039723,-0.0077815,0.075965,-0.097398,0.018197
"SM d34:0",-0.041825,-0.000010507,0.04058,-0.0052446,-0.078483,0.050829,-0.04588,0.046184
"SM d34:1",-0.055605,-0.011162,0.040284,0.039242,-0.066904,0.034182,-0.030251,-0.011186
"SM d34:2",-0.088209,0.047329,0.05115,-0.01549,-0.0062803,0.073454,-0.065335,-0.000031928
"SM d35:1",-0.065675,0.0074244,0.075441,-0.039624,-0.0053987,0.027376,-0.08446,0.021789
"SM d35:2",-0.063439,0.031334,0.061121,-0.037768,-0.0015948,0.039367,-0.087115,0.00096073
"SM d36:0 Isomer A",-0.084489,-0.017893,0.042762,0.0053593,-0.025459,0.032757,-0.055533,0.047678
"SM d36:0 Isomer B",-0.057755,-0.04287,0.00762,0.014045,-0.01752,0.023461,-0.040909,0.12147
"SM d36:1",-0.092108,-0.012881,0.048978,0.0022995,-0.025945,0.034249,-0.059471,0.038192
"SM d36:2",-0.090363,0.009484,0.055044,-0.030234,0.015192,0.033095,-0.064583,0.025797
"SM d37:1 Isomer B",-0.086019,0.026152,0.039164,-0.019252,0.0032162,-0.025686,-0.072004,0.032974
"SM d38:0 Isomer A",-0.086023,0.038457,0.032249,-0.0095138,-0.012667,0.027824,-0.073536,0.076416
"SM d38:0 Isomer B",-0.049075,-0.0033165,-0.019336,-0.0055648,-0.066665,0.01946,-0.053635,0.1165
"SM d38:1",-0.091363,0.037865,0.028217,-0.02439,-0.0035166,0.032967,-0.084151,0.058615
"SM d38:2",-0.07686,0.015959,0.052506,0.0014763,-0.02306,0.0022249,-0.047663,0.027525
"SM d38:3",-0.057343,0.026146,0.034544,0.014194,-0.031789,0.016742,-0.04891,0.012964
"SM d39:1",-0.063693,0.036593,0.012938,-0.018861,-0.012875,0.020522,-0.071881,0.049625
"SM d39:2 Isomer B",-0.078132,0.020125,0.014069,-0.0043384,0.022286,-0.030094,-0.044267,0.0062532
"SM d40:0 Isomer A",-0.077429,0.032845,0.052358,-0.051224,-0.020099,0.069353,-0.077099,0.024964
"SM d40:0 Isomer B",-0.028487,-0.0017096,0.00062034,-0.0078797,-0.073642,0.044727,-0.062268,0.076061
"SM d40:1",-0.083252,0.032965,0.050975,-0.054514,-0.017499,0.066929,-0.081524,0.033202
"SM d40:1 Isomer B",-0.052081,-0.0086067,0.025573,0.0012233,-0.067614,0.033354,-0.041768,0.011813
"SM d40:2 Isomer B",-0.090111,0.0575,0.051762,-0.049338,0.01734,0.040219,-0.073804,0.014022
"SM d40:4",-0.050111,0.0042277,0.025884,0.019586,-0.04383,0.024497,-0.048363,0.0582
"SM d41:0",-0.063036,0.020415,0.036681,0.014293,-0.043304,0.048169,-0.065639,0.01252
"SM d41:1",-0.065707,0.027458,0.03885,0.0056297,-0.038349,0.039899,-0.067759,0.035817
"SM d41:2 Isomer A",-0.028633,-0.021971,0.00010791,0.0030906,-0.042974,0.036122,0.00946,-0.0092869
"SM d41:2 Isomer B",-0.088045,0.051099,0.046214,-0.021631,-0.010878,0.038054,-0.070477,0.018973
"SM d42:0",-0.054823,0.030551,0.064878,-0.037905,-0.032065,0.06194,-0.040549,0.0037403
"SM d42:1",-0.023369,0.0044546,0.039695,-0.00095314,-0.069114,0.03398,-0.030292,0.0043301
"SM d42:2 Isomer B",-0.045768,0.016997,0.036501,0.025716,-0.080836,0.026251,-0.025402,-0.0070138
"SM d42:3",-0.10284,0.037784,0.073382,-0.024565,-0.000081296,0.019083,-0.046211,0.013436
"SM d43:1",-0.026379,0.035142,0.041808,0.0047855,-0.056982,0.034201,-0.036518,0.016281
"SM d43:1 Isomer B",-0.054667,0.021637,0.060376,0.006889,-0.062044,0.041944,-0.040051,0.0061579
"SM d44:1",-0.055753,0.029719,0.033691,-0.001509,-0.077813,0.061916,-0.026537,0.0023754
"SM d44:2",-0.0016609,-0.01963,0.0046918,0.048898,-0.089688,0.015409,0.0057412,-0.045914
"SM d44:2 isomer A",-0.050082,0.053821,0.053942,-0.015261,-0.05437,0.050928,-0.035047,-0.014486
"SM d44:3",-0.04544,-0.0094468,0.016798,0.047315,-0.079389,0.031523,0.011572,0.033802
"SPB 25:0;2O",0.054865,-0.092781,-0.036877,-0.02263,-0.033034,-0.14647,0.054506,-0.053093
"SPB 26:0;2O",0.075992,-0.06907,0.0083386,0.018671,-0.018577,-0.022504,0.07643,-0.029318
"TG 10:0_12:0_18:2",-0.089117,0.04015,-0.026549,0.06994,-0.063326,-0.0076629,0.014811,0.042804
"TG 14:0_16:0_17:1",0.096163,-0.028544,-0.087722,0.05094,0.014367,-0.043619,0.019828,-0.032903
"TG 16:0_18:1_20:0",-0.11759,0.085108,-0.096394,0.020032,0.024374,0.040557,-0.053695,-0.025895
"TG 22:0",0.10752,-0.078235,-0.070072,0.092165,0.00077456,-0.052034,0.016289,-0.070137
"TG 28:0",0.071863,-0.035067,-0.0006155,0.1201,-0.040577,-0.012787,-0.023522,-0.087096
"TG 34:0",0.15022,-0.11008,-0.036571,0.067107,0.02869,-0.059356,-0.003352,-0.072206
"TG 36:0",0.15296,-0.090465,-0.080692,0.065663,0.026025,-0.044919,0.041663,-0.080163
"TG 38:0",0.15172,-0.074116,-0.11409,0.063312,0.045217,-0.046633,0.016492,-0.047643
"TG 40:0",0.17036,-0.022656,-0.12367,0.041205,0.064235,-0.047039,0.0061233,-0.062229
"TG 40:1",0.0075369,0.0019167,-0.067525,0.029556,-0.092349,0.09339,-0.061246,0.035389
"TG 42:0",0.07693,0.052994,-0.13365,0.013736,-0.02391,-0.0068962,0.0085537,0.045315
"TG 42:1",0.15393,-0.004458,-0.12418,0.040008,0.083229,-0.025795,0.0020852,-0.050329
"TG 42:2",0.077025,0.0052566,-0.083954,0.043965,0.031786,-0.0054194,-0.0096107,-0.021285
"TG 43:0",0.10508,-0.025153,-0.067048,0.043216,0.012341,-0.036066,-0.0047925,-0.025633
"TG 44:0",0.08607,0.071535,-0.15422,0.0043656,0.041192,-0.0133,-0.021535,0.041313
"TG 44:1",0.010519,0.099104,-0.13422,0.010236,-0.079155,-0.0038044,0.030564,0.058789
"TG 44:2",0.10666,-0.0094075,-0.090336,0.027821,0.037914,-0.031478,0.0018679,0.028942
"TG 45:0",0.056828,-0.0008602,-0.085754,0.060845,-0.024225,-0.042243,-0.0005895,-0.02241
"TG 45:1",0.058081,0.041566,-0.091991,0.026975,-0.067491,-0.029656,0.068473,-0.011717
"TG 46:0",0.12873,0.036162,-0.15671,0.0089957,0.042568,0.03338,-0.057569,0.014206
"TG 46:1",0.10885,0.078928,-0.17314,0.014522,0.083404,0.016687,-0.02442,-0.0041881
"TG 46:2",0.094257,0.019078,-0.078716,0.057144,0.052181,-0.020045,0.014211,0.017247
"TG 47:0|TG 14:0_16:0_17:0",0.088443,-0.031009,-0.085637,0.042265,0.0075947,-0.029808,-0.018476,0.0026695
"TG 47:2",0.081544,-0.046623,-0.039822,0.071427,-0.018327,-0.020531,0.020425,-0.058053
"TG 47:3 Isomer B",0.022329,-0.074836,-0.038268,0.066157,-0.036777,-0.024634,0.050149,-0.021706
"TG 48:0",0.059443,0.059175,-0.16905,0.018719,0.053689,0.058942,-0.090508,0.041765
"TG 48:1",0.057937,0.086027,-0.17887,0.023145,0.010043,0.062388,-0.047412,0.044746
"TG 48:2",0.045658,0.09067,-0.16553,0.039595,0.048225,0.016728,-0.032977,0.051298
"TG 48:3",0.059399,0.079674,-0.13154,0.028528,0.037409,-0.017129,0.0036669,0.080988
"TG 49:0",0.089638,-0.012175,-0.11449,0.02196,0.043008,-0.00265,-0.037188,0.012943
"TG 49:1",0.058202,0.0053253,-0.14039,0.061278,0.0026967,-0.01125,-0.025723,0.010506
"TG 49:2",0.029445,-0.0066396,-0.10557,0.1019,0.022029,-0.048399,-0.0095191,0.02203
"TG 49:3",0.064238,-0.024133,-0.061729,0.082934,-0.0039187,-0.029911,-0.029045,0.035901
"TG 50:0",0.031473,0.052075,-0.13876,-0.0086973,0.073968,0.058278,-0.10501,0.019864
"TG 50:1",-0.078729,0.095662,-0.13968,0.033138,0.0023586,0.081308,-0.07778,0.071897
"TG 50:2",-0.076427,0.092166,-0.13192,0.060687,-0.0076273,0.051061,-0.050954,0.084734
"TG 50:3 Isomer A",-0.073254,0.097716,-0.12279,0.056915,0.025587,-0.0087432,-0.04166,0.11953
"TG 50:4",-0.030342,0.086637,-0.1156,0.040659,0.01431,-0.066696,-0.017052,0.135
"TG 51:0",0.088095,-0.024999,-0.085361,0.010704,0.034119,-0.00011223,-0.05395,0.011963
"TG 51:1 Isomer B",0.02491,0.048674,-0.14716,0.039726,0.028576,0.039466,-0.060988,0.023121
"TG 51:2 Isomer A",-0.023914,0.056365,-0.13784,0.067063,-0.0050628,0.025799,-0.05652,0.047983
"TG 51:3",-0.038235,0.052422,-0.10761,0.086678,0.011323,-0.037573,-0.042226,0.10359
"TG 51:4",-0.01352,0.028117,-0.068974,0.085569,-0.0044667,-0.08037,-0.0079856,0.13991
"TG 52:0",0.081658,-0.03043,-0.09453,0.018641,0.090146,-0.020118,-0.084887,-0.016393
"TG 52:1",-0.074374,0.078627,-0.12445,0.00056123,0.058737,0.065891,-0.091787,0.012781
"TG 52:2",-0.14525,0.097642,-0.091203,0.052375,-0.027513,0.0643,-0.049184,0.060706
"TG 52:3",-0.15091,0.072161,-0.071987,0.076624,0.00030437,-0.016218,-0.018977,0.1278
"TG 52:4",-0.13949,0.064156,-0.06456,0.082042,0.012501,-0.068145,-0.011189,0.16152
"TG 52:4;O2|TG 16:0_18:1_18:3;O2",-0.11553,0.05015,-0.067272,0.10291,-0.15149,0.095219,-0.024823,0.10559
"TG 52:5",-0.11054,0.039364,-0.051196,0.071041,0.00014738,-0.074495,0.024705,0.13704
"TG 53:2",-0.066498,0.074747,-0.11989,0.049164,-0.0021178,0.04151,-0.046003,0.028646
"TG 53:3",-0.070034,0.059788,-0.10948,0.060443,0.012064,-0.019781,-0.03635,0.049663
"TG 53:4",-0.097601,0.048049,-0.074837,0.083797,0.010519,-0.046535,0.01378,0.07985
"TG 54:0",0.089857,-0.080196,-0.072125,0.077439,0.068319,-0.058277,-0.000061515,-0.069415
"TG 54:1",-0.032365,0.0088798,-0.074439,0.024029,0.076353,0.02817,-0.095666,-0.037057
"TG 54:2",-0.13967,0.090888,-0.098346,0.020175,0.025031,0.046406,-0.052653,-0.041718
"TG 54:3",-0.15721,0.097478,-0.079162,0.043268,0.01041,-0.0087281,-0.0050719,-0.050827
"TG 54:4",-0.16436,0.070209,-0.053266,0.05685,0.014518,-0.057684,0.012398,0.022015
"TG 54:5 Isomer A",-0.15207,0.053705,-0.043322,0.064513,0.012503,-0.06891,0.016851,0.057987
"TG 54:6 Isomer A",-0.099173,0.019463,-0.026863,0.081665,-0.024182,-0.080142,0.036542,0.078183
"TG 54:6 Isomer B",-0.061117,0.044519,-0.049206,-0.0018089,0.045251,-0.081303,0.008865,0.14396
"TG 54:7 Isomer A",-0.046422,0.0040387,-0.003066,0.05753,-0.041075,-0.050336,0.052338,0.074347
"TG 55:3",-0.010181,0.014354,-0.087349,0.082515,0.0030631,-0.018702,-0.0040872,-0.041383
"TG 55:4",-0.033536,-0.0030441,-0.069712,0.041947,-0.016223,-0.036133,0.025726,0.0099725
"TG 56:1",-0.011556,-0.050705,-0.053411,0.083669,0.016095,0.013877,0.017473,-0.095012
"TG 56:2 Isomer B",-0.056795,0.0071287,-0.086158,0.074841,-0.0068647,0.052397,0.0068918,-0.099159
"TG 56:3",-0.13846,0.066225,-0.093073,0.050187,-0.017106,0.021557,-0.0063498,-0.083042
"TG 56:4",-0.11748,0.059365,-0.06907,0.045977,0.0053756,-0.038042,-0.0037681,0.020895
"TG 56:6",-0.091126,0.065002,-0.031519,-0.0092382,0.089466,-0.084622,-0.019862,0.1149
"TG 56:7 Isomer A",-0.10214,0.06481,-0.039246,-0.0034652,0.078437,-0.094144,0.010497,0.12877
"TG 56:7 Isomer B",-0.05551,0.076834,-0.059287,0.0031291,0.078924,-0.10778,0.010002,0.12323
"TG 56:8 Isomer A",-0.050211,0.045168,-0.0155,0.0085755,0.05412,-0.16131,0.06834,0.15558
"TG 58:2",-0.037932,-0.029672,-0.094945,0.066289,-0.034286,0.030304,0.058972,-0.12934
"TG 58:3",-0.016922,-0.026179,-0.068526,0.063288,-0.036817,0.020597,0.029761,-0.058052
"TG 58:4",0.02512,0.0064592,-0.042154,0.079495,-0.054803,-0.0082538,0.028307,0.011793
"TG 58:8",-0.069989,0.071976,-0.024043,-0.0090594,0.085018,-0.12859,0.038337,0.10804
"TG 58:9",-0.070274,0.086756,-0.045289,0.0053844,0.053095,-0.10503,0.025763,0.060169
"TG 60:1",0.016071,-0.059763,-0.021863,0.060496,-0.028909,0.027881,0.057485,-0.091078
"TG 60:2",0.0069433,-0.058129,-0.064567,0.052101,-0.032392,0.019704,0.0645,-0.13082
"TG 60:3",0.035776,-0.030726,-0.039712,0.075539,-0.033201,0.010416,0.049738,-0.093318
"TG 64:2",-0.0090789,-0.047031,-0.087724,0.047435,-0.050066,0.025239,0.082716,-0.11493
"TG 64:3",0.023811,-0.062998,-0.019662,0.066667,-0.063995,-0.019029,0.044267,-0.021139
"trihydroxyoctadec-15-enoic acid",-0.015308,0.020151,0.0089463,0.0526,-0.18909,0.050179,0.036298,0.019374
