"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPC p-18:0",-0.054693,0.016949,-0.038157,0.052239,-0.097333,0.08643,0.00064335,-0.024183
"LPC P-18:0 or LPC O-18:1",-0.033589,0.033209,0.0064265,0.029626,-0.12425,0.12207,-0.054024,0.030517
"LPE 16:0",-0.079477,0.063982,-0.0068183,0.050353,-0.057888,-0.058294,0.0028677,-0.033427
"LPE 18:0",-0.088504,0.02246,-0.043496,0.048603,-0.013897,-0.059035,-0.031147,0.0077529
"LPE 18:1",-0.057897,0.096848,0.0050937,0.0077356,-0.00026131,-0.035705,-0.018265,-0.046522
"LPE 18:2",-0.017482,0.099353,-0.033289,-0.011537,0.034044,0.020707,0.015346,-0.020078
"LPE 20:4",-0.036866,0.16838,-0.075416,-0.098858,0.048871,0.034738,-0.015229,-0.045087
"LPE 22:6",-0.0074604,0.18571,-0.02561,-0.13335,0.011811,-0.015284,-0.032563,0.0020918
"LPE O-16:1",-0.088068,0.0074705,-0.011687,0.014701,-0.025764,-0.00075845,0.054563,0.00093003
"LPE O-18:1",-0.1014,0.036591,-0.031626,0.034952,0.0062613,-0.049719,-0.022453,-0.0072
"LPI 18:0",-0.012684,0.08191,-0.012317,0.011419,-0.10596,0.047645,-0.054465,-0.028893
"LPS 18:0",-0.046559,0.084891,0.0015931,0.043707,-0.11766,0.087783,-0.042306,-0.043576
"MG 20:4",-0.072334,0.049734,0.00067569,-0.044359,0.16925,-0.12014,0.016546,-0.0071783
"MGDG 16:0_20:5",-0.030466,0.028192,-0.013792,-0.060319,-0.016107,0.042196,-0.0081184,-0.002896
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.043296,-0.045012,0.051222,-0.069177,0.020772,0.041087,-0.061124,0.082897
"OxPC 36:3+1O",0.010896,-0.075875,0.095707,0.0019756,-0.054241,0.014098,-0.012457,-0.0086493
"PA 18:1_18:1",-0.0060412,-0.012939,0.074144,-0.0085845,-0.042965,0.032484,-0.079914,-0.04886
"palmitoyl ethanolamide",-0.088651,0.077129,-0.075721,0.10213,-0.070683,0.071013,-0.018401,0.0046706
"PC 14:0_16:1",0.014443,-0.068507,0.077599,0.035275,-0.038811,-0.089411,0.092489,-0.076381
"PC 16:0_14:0",0.011123,-0.067643,0.090629,0.025653,-0.075231,-0.09914,0.078424,-0.053885
"PC 16:0_18:2",0.015438,-0.040489,0.070947,-0.045708,-0.0041424,0.052285,-0.048995,0.0037095
"PC 16:0_22:6",0.011108,0.058789,0.045011,-0.098286,0.024114,-0.035577,-0.025364,0.05787
"PC 16:0_5-oxovaleryl",0.058597,0.0019311,0.086337,-0.12291,-0.010327,-0.023888,0.046524,0.00086498
"PC 16:0_azealic acid (PCPAz-PC)",0.062399,-0.0037048,0.082993,-0.064381,-0.10466,0.067135,0.021485,-0.040132
"PC 16:0_glutaric acid",0.057088,-0.053511,0.11126,-0.090425,-0.064137,0.0011561,0.010942,-0.011899
"PC 16:0/9:0 CHO",0.071321,0.041438,0.05141,-0.10928,-0.078337,0.067668,0.028313,-0.012431
"PC 18:0_18:1",0.0091848,-0.089544,0.08924,-0.033855,-0.0069458,0.062311,-0.018038,-0.033342
"PC 19:1",-0.039486,-0.17599,0.046643,0.011894,0.046228,-0.026159,-0.010402,-0.0034734
"PC 19:2",-0.055093,-0.16171,0.014244,-0.025451,0.057634,0.01101,-0.0055012,0.0254
"PC 21:4",-0.044875,-0.088085,-0.065422,-0.045065,0.10749,0.020027,-0.056979,0.042652
"PC 24:0",0.03005,-0.10483,0.13013,-0.014644,-0.088175,0.0087345,0.020478,-0.03976
"PC 28:0",0.014676,-0.064297,0.083512,0.05293,-0.073877,-0.14553,0.13362,-0.098478
"PC 29:0",-0.0038208,-0.058714,0.064002,0.024451,-0.065714,-0.082514,0.070443,-0.10255
"PC 30:0",-0.030346,-0.013756,0.048048,-0.025236,-0.028289,-0.015024,-0.012187,-0.032126
