Cer d42:1,36169,52699,44590,31660,50128,35925,38320,44621,45375,13556,43091,56952,47329,51423,37675,54505,57746,40728,57073,51312,52015,57191,44867,49102,63563,43368,37445,32380,56160,45969,55184,64796,61004,72093,43585,37660,47449,52705,62350,36130,57031,36525,38687,60352,45303,45973,64890,52660
Cer d42:2 Isomer A,50097,88508,49640,42795,58642,51649,57098,59666,75414,14097,55541,81745,78522,98344,50925,83132,95352,60596,104017,74123,63567,92791,54740,70233,85724,71051,57181,45222,71078,61729,83957,84612,65492,88958,59015,49166,54124,68075,89484,58243,70510,53639,57855,102493,76838,53363,101743,91317
Cer d42:3,3073,5781,3200,2613,3074,3093,3519,3296,3688,1056,3730,6249,4423,6344,3209,3583,4744,3294,4807,4569,3486,5595,3358,4170,3629,2970,3239,2710,4100,3387,4103,4719,3465,4554,2556,3897,3075,4339,5397,3044,3838,2490,3556,6156,3820,3080,5253,4572
Cer d43:1,2781,3699,3427,2292,3240,2151,2361,2549,2431,1572,2721,2822,2529,3736,2831,2814,2906,2503,2870,3182,2871,3479,3008,2994,3116,2912,2482,2363,2494,3179,2834,4206,3140,4058,2832,2558,2931,3131,3342,2405,2825,2890,2591,3011,2686,3292,3331,3245
Cer d43:2,771,971,780,1314,1035,406,679,575,820,681,552,440,601,749,751,1908,966,774,750,786,984,849,549,862,542,409,893,574,430,1300,465,629,805,758,577,483,604,656,965,648,627,975,648,1006,681,603,531,625
Cer d44:1,4614,6405,4990,2985,5156,4100,4510,3811,4266,1885,4372,5209,4648,5162,4196,5025,6145,4142,4905,4425,4877,4999,4027,5165,4984,4509,3893,3863,4516,3690,4911,5694,4937,6077,4174,3556,4366,5060,5148,3624,4730,4363,4465,5126,4873,4998,4353,4923
Cer d44:2,1115,1208,1041,1255,946,866,982,377,812,954,919,886,1121,1169,913,2377,884,1200,1189,1179,1019,1537,648,748,905,841,1167,814,934,1444,960,1257,1017,1011,995,1288,1100,1250,1136,608,1292,1029,952,1111,638,594,1303,761
Cer d46:1,1187,1049,1304,1120,1200,963,1114,1145,977,949,983,733,1051,901,1379,4777,718,1051,1275,1298,1094,1142,1087,890,1129,1692,999,885,1115,1422,880,1427,1410,1212,1316,884,986,1447,1118,1076,1231,1310,1064,1146,918,701,1880,907
Cer d46:2,469,541,1133,421,504,392,651,348,362,462,144,214,459,635,564,1677,512,670,486,709,468,777,765,696,499,364,651,529,568,1054,577,515,555,588,435,521,657,833,358,670,602,903,627,426,338,272,441,512
Cer-NDS d39:0,1053,1080,1221,909,789,632,1008,567,1084,562,1153,758,944,659,802,2204,840,844,543,1094,579,715,612,1046,768,873,775,590,818,963,840,834,734,1028,681,643,888,750,867,1164,950,765,570,739,712,912,838,955
Cer-NDS d40:0,5107,7761,8833,4685,9541,6779,6105,8815,7311,3692,6715,7328,4363,5887,7462,15657,6472,7504,7558,6998,6144,7254,4501,6958,8775,6579,4707,5007,7694,5654,6995,6824,6305,11905,5328,6047,6029,5063,6625,5155,9757,4273,5524,7423,4670,6161,7754,5538
Cer-NDS d41:0,2509,3503,2716,2505,2946,3206,2756,3609,2722,1730,2562,2523,1697,2689,2898,5571,2694,2376,2819,3083,2254,2387,1960,2895,2381,2391,2643,1883,2692,2631,2448,2624,2267,4261,2205,2180,2705,2244,2673,2256,3190,2807,2535,2579,2003,3231,2450,2744
Cer-NDS d43:0,1792,3649,2261,2073,2146,1990,1889,2075,2064,2087,1891,1489,2295,1657,1997,5693,1670,1790,1887,3245,1757,2904,1839,1747,2006,2175,1289,1304,1830,1722,1867,1650,2111,2459,2033,2133,1717,2412,1922,1659,2917,1860,1906,1773,2238,1567,1956,1550
Cer-NP t42:0,625,1346,746,483,822,698,862,653,606,572,801,804,670,1086,647,663,873,612,976,1060,927,750,1160,1009,679,556,806,625,597,896,616,1212,539,1004,746,751,640,960,974,600,787,617,656,600,1039,951,713,680
Cholesterol,28402,27848,28445,29767,27667,30351,28838,28293,29346,28410,26339,30544,26276,28775,25520,25161,28399,25812,36472,31594,30128,26522,40877,31123,30752,29358,32974,30951,28575,34488,29828,34185,28919,29861,27600,28594,30345,29469,29507,27438,28046,29456,30800,30683,30086,30074,29156,28439
cholesterol 3-sulfate,8725,12413,11603,9196,11681,7541,10026,10185,10000,8125,11488,9846,8660,9764,11348,14181,7973,8136,10442,14569,9560,13369,9162,13105,11144,11015,8995,6499,9900,9081,10358,10106,10853,12524,10222,11022,9046,10574,12795,9158,10085,10364,9829,8318,11286,5622,9690,10693
cis-13-docosenoic acid,980,852,735,976,735,751,984,1085,733,748,785,757,864,792,800,843,900,755,947,1091,1055,1158,512,1261,1192,990,937,945,703,853,785,1246,1179,1148,1025,1421,1292,987,1183,768,736,755,641,522,648,697,354,727
DG 18:1_18:2,773,1706,588,533,1536,988,938,1030,1588,711,1073,1112,675,1262,640,854,1593,422,1433,883,1005,978,630,1004,586,1051,1046,793,1220,1170,862,1952,478,1736,891,1381,1086,1100,1347,952,615,914,1131,889,815,1609,531,1271
DG 34:1,970,974,954,564,1130,890,816,1169,1969,306,894,795,746,1150,463,913,1557,639,1364,508,1055,711,821,1131,1007,1029,758,759,802,1407,748,1336,291,1253,1045,919,827,1036,879,811,1095,990,818,700,910,1300,709,1037
docosanamide,396,329,511,444,275,253,923,308,488,159,473,411,411,391,342,463,274,202,495,534,372,484,212,341,280,408,351,258,420,475,228,384,137,278,335,351,265,383,299,275,471,487,301,460,393,589,494,153
FA 14:0 (myristic acid),23733,27820,33783,23274,28442,17425,21886,31673,15578,16172,14557,17782,17138,22090,20267,31556,16782,67857,20621,25131,18839,15819,16586,21076,17030,20521,20771,20996,18723,11375,13997,13291,23631,23723,17888,17778,22818,17804,19005,13781,23269,15122,24748,16791,21766,13356,14866,19105
FA 14:1 (physeteric acid),2384,1600,3357,2237,3118,2195,2134,3338,1364,1531,824,2548,2015,1142,1616,2496,2264,9039,1640,2758,1824,2188,1761,2912,1347,1791,2357,1364,2290,1427,1179,1846,4682,2279,1228,3778,5282,1363,3158,773,2167,657,2411,1353,2674,835,846,1389
FA 15:0 (pentadecylic acid),16249,21286,21061,16337,18729,10532,14852,11787,11949,11884,14933,11762,10661,13507,13427,13031,10784,49533,11848,17202,13872,15205,14523,15769,12316,13547,14210,13474,15095,12532,12368,12920,16793,14692,13267,12586,14815,14649,15075,10208,14324,12298,14640,11864,14749,8400,12684,13350
