"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC 40:5 Isomer B",-0.056566,0.050636,0.020725,-0.086264,0.084064,-0.055291,-0.0075603,0.06767
"PC 40:6 Isomer B",-0.071785,0.027208,0.071549,-0.068357,0.12217,-0.16042,0.01649,0.055097
"PC 40:7 Isomer B",-0.057364,0.02683,0.086291,-0.068622,0.081176,-0.15008,0.017566,0.070718
"PC 42:2",-0.043801,0.092574,-0.028188,0.02891,0.0004886,0.00061359,0.0043536,-0.040369
"PC O-18:0_16:0",-0.023276,-0.048287,-0.021323,0.031898,-0.07059,0.067666,-0.0414,-0.00089595
"PC O-30:0",-0.0014119,0.044944,-0.060845,-0.035617,0.024055,0.083163,-0.052952,-0.065465
"PC O-30:1",-0.0088979,0.02911,-0.04349,-0.047219,0.018226,0.044425,-0.024522,-0.031005
"PC O-31:7",-0.018318,0.12979,-0.054507,0.016852,-0.28287,0.084132,0.09661,0.01928
"PC O-32:0",-0.053453,0.041114,-0.038641,-0.0091743,-0.009175,0.080841,-0.039171,-0.012741
"PC O-32:1",-0.08434,0.083772,-0.028243,-0.043437,-0.0028179,0.054889,-0.028585,0.002742
"PC O-33:0",-0.0061254,0.039416,-0.059385,-0.0042181,-0.021351,0.074463,-0.05547,-0.029954
"PC O-34:0",-0.036233,0.035877,-0.034742,-0.01012,-0.035798,0.083836,-0.050925,-0.0086832
"PC O-36:1",-0.050298,0.078151,-0.090399,-0.036041,0.0071703,0.07284,-0.024307,-0.051587
"PC O-37:0",-0.054683,0.042683,-0.019086,-0.02862,-0.017525,0.080954,-0.091211,0.017326
"PC O-40:2 or PC 40:2e",-0.0025522,0.013328,-0.05482,0.03438,-0.03697,0.011248,0.056202,-0.10779
"PC O-42:2 or PC 42:2e",-0.032981,0.046056,-0.077888,0.0089854,0.033359,-0.023313,0.0069367,-0.14203
"PC P-34:0 or PC O-34:1",-0.036571,0.0095439,-0.019493,0.015841,-0.04232,0.042827,-0.010668,-0.044563
"PC P-34:1 or PC O-34:2",-0.090213,0.086099,0.0045496,-0.068972,0.045191,-0.0013138,-0.030483,-0.03274
"PC P-34:1 or PC O-34:2 Isomer A",-0.056086,0.021923,-0.0048048,-0.023737,-0.028135,-0.0018091,-0.0025133,0.018287
"PC P-34:2 or PC O-34:3",-0.089771,0.078217,0.027749,-0.083143,0.048241,-0.016935,-0.01204,0.025402
"PC P-36:1 or PC O-36:2 A",-0.063646,0.092553,-0.041482,-0.031489,0.027387,0.033309,0.0019523,-0.066679
"PC P-36:1 or PC O-36:2 B",-0.048183,0.06713,-0.026262,-0.045542,-0.0058121,0.051148,-0.016115,0.0088078
"PC P-36:2 or PC O-36:3",-0.083673,0.082532,-0.0032362,-0.043393,0.022282,-0.016531,-0.0043398,-0.0092315
"PC P-36:3 or PC O-36:4",-0.060644,0.055247,0.043736,-0.088636,0.12728,-0.06134,0.0155,-0.01837
"PC P-36:4 or PC O-36:5",-0.079107,0.067969,0.051857,-0.11543,0.091141,-0.063228,0.020525,0.053402
"PC P-38:3 or PC O-38:4 Isomer B",-0.04148,0.064557,0.02595,-0.10842,0.14801,-0.038536,0.018033,-0.01097
"PC P-38:4 or PC O-38:5 Isomer A",-0.048475,0.048583,0.073921,-0.086613,0.13027,-0.10372,0.037284,0.019856
"PC P-40:4 or PC O-40:5",-0.055424,0.032939,0.011929,-0.058071,0.13112,-0.049896,0.034853,0.011504
"PC P-40:5 or PC O-40:6",-0.077038,0.017948,0.043643,-0.017674,0.061005,-0.054866,-0.0014866,-0.023445
