"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC 16:0_glutaric acid",0.065772,-0.090666,0.046395,-0.061921,0.03229,0.066868,0.046491,-0.10732
"PC 16:0/9:0 CHO",0.056398,0.0010007,0.03571,0.0014222,-0.057509,0.017759,0.093863,-0.14466
"PC 18:0_18:1",0.036407,-0.015276,0.0471,-0.11402,0.037068,-0.056014,0.04836,-0.012798
"PC 19:1",0.0083165,-0.056269,0.035027,-0.10573,0.1378,0.015481,-0.065274,0.096207
"PC 19:2",-0.0099877,-0.032343,0.050771,-0.084792,0.11661,-0.031728,-0.071277,0.067005
"PC 21:4",-0.029146,-0.062979,0.035222,0.0034636,0.036208,-0.022612,-0.035647,0.062999
"PC 24:0",0.062719,-0.018188,0.023726,-0.13565,0.085656,0.040679,0.016678,-0.060911
"PC 28:0",0.040549,0.055546,0.0017894,-0.13114,0.042804,0.12308,-0.12192,0.026758
"PC 29:0",0.022406,0.068515,0.012524,-0.11156,0.046738,0.089002,-0.055245,0.011863
"PC 30:0",-0.01716,0.020069,0.024775,-0.065692,0.032901,0.034295,0.0099257,-0.031894
"PC 30:6",0.017268,0.01863,-0.005115,0.029046,-0.087374,-0.0064992,0.10699,-0.13547
"PC 31:0",-0.0051248,-0.0060781,0.086894,-0.065668,-0.0015467,0.0024202,-0.032799,0.029616
"PC 31:1",0.023422,0.00034772,0.024214,-0.11817,0.052465,0.026443,-0.062718,0.034276
"PC 32:0",0.025974,0.0064048,0.041502,-0.075404,0.078374,-0.068898,0.054821,-0.024532
"PC 32:1",0.044511,-0.0337,0.069412,-0.1285,0.068968,0.0014524,-0.021565,0.047639
"PC 32:2",0.048909,-0.02044,0.070516,-0.068204,0.032977,-0.013503,-0.039333,0.037068
"PC 33:0",0.019643,0.027147,0.046616,-0.10252,0.058511,-0.035129,0.032362,-0.007985
"PC 33:1",0.04144,-0.027002,0.074801,-0.12091,0.044963,0.011883,-0.016278,0.0031915
"PC 33:2",0.029208,-0.044431,0.085999,-0.051236,0.011157,-0.050562,-0.0013711,-0.026524
"PC 33:3",-0.083365,0.026687,-0.063621,0.065421,0.0039473,0.044518,-0.031673,0.042043
"PC 34:0",0.030292,0.01591,0.047096,-0.11086,0.071955,-0.07807,0.038054,0.0069353
"PC 34:1",0.026517,-0.01444,0.065617,-0.10788,0.054959,-0.035091,0.020156,-0.037326
"PC 34:2",0.02681,-0.027531,0.06302,-0.049464,0.020099,-0.036908,0.057994,-0.061003
"PC 34:3 Isomer B",0.021123,-0.064028,0.077632,-0.044595,0.044274,-0.077228,0.052674,0.029
"PC 34:4",0.016868,-0.064489,0.050825,-0.019784,0.0087882,0.04725,-0.047116,0.017677
"PC 35:1",0.036479,-0.024549,0.076065,-0.12509,0.056153,-0.049246,0.015747,-0.010682
"PC 35:2",0.026592,-0.023452,0.023223,0.01063,-0.0065766,0.0041408,0.067537,-0.074731
"PC 35:2 Isomer B",0.023758,-0.043024,0.085196,-0.045311,0.00082973,-0.066125,0.021629,-0.040211
"PC 35:3",0.0094362,-0.076044,0.059806,-0.00075719,-0.010976,-0.0071428,0.010112,0.010194
"PC 35:4",-0.0022219,-0.13024,0.063536,0.03529,-0.0094645,0.02587,0.015363,-0.036263
"PC 36:0",0.013347,0.050618,0.041325,-0.11605,0.05763,-0.086987,0.017678,0.0070018
"PC 36:1",0.017177,-0.022391,0.047696,-0.10111,0.043824,-0.056269,0.050462,-0.024602
"PC 36:2",0.043846,-0.060823,0.065477,-0.059566,0.031363,-0.10836,0.047124,0.0016147
"PC 36:3 Isomer B",0.016032,-0.046595,0.058203,-0.032505,-0.012239,0.00052601,0.028098,-0.057538
"PC 36:4 Isomer A",-0.0018761,-0.015476,0.041269,0.027866,-0.0061119,-0.11564,0.08996,0.021976
"PC 36:4 Isomer B",0.0052609,-0.11672,0.070082,0.043663,-0.015252,0.031325,0.031943,-0.056574
"PC 36:4 Isomer C",0.007164,-0.14599,0.10883,0.036787,-0.012133,0.0040053,0.029684,-0.041747
"PC 36:5 Isomer D",0.027611,-0.11447,0.032045,0.061379,0.024245,0.049747,-0.067399,-0.043588
"PC 37:3",0.012366,-0.063626,0.056576,-0.014518,-0.022649,0.0027358,-0.036759,-0.001474
"PC 37:4",-0.0047079,-0.12535,0.082083,0.029945,-0.033041,0.0065164,0.015658,-0.059258
"PC 38:1",0.028231,-0.028447,0.060436,-0.10406,0.076221,-0.092685,-0.026394,-0.0035177
"PC 38:2",0.0085058,-0.030309,0.042818,-0.028451,0.0091433,-0.034847,0.026346,0.0046467
"PC 38:3",-0.0026469,0.00071054,0.028248,-0.0062013,-0.041103,0.024766,0.010728,0.062599
"PC 38:4 Isomer B",-0.0050099,-0.11594,0.041801,0.015285,-0.037133,0.0057365,0.043379,-0.032669
"PC 38:4 Isomer C",0.00068479,-0.14657,0.066004,0.052747,-0.038445,-0.0060138,0.049279,-0.031815
"PC 38:5 Isomer A",-0.0092114,-0.13135,0.095207,0.073174,-0.029034,-0.0010982,0.037102,-0.036603
"PC 38:5 Isomer B",0.025683,-0.1354,0.0636,0.042912,-0.0054318,0.023945,-0.068754,-0.03268
"PC 38:6 Isomer A",-0.026954,-0.10148,0.035615,0.094899,-0.022232,-0.020137,0.011251,-0.0062275
"PC 40:1",0.037923,-0.0021987,0.047978,-0.070168,0.073941,-0.039725,-0.0071603,-0.04564
"PC 40:4",-0.012544,-0.096454,0.086939,-0.0056146,-0.010456,-0.023143,0.014905,0.029704
"PC 40:5 Isomer A",-0.0016031,-0.086574,0.066427,0.05286,-0.028148,-0.007467,0.027062,-0.00098613
"PC 40:5 Isomer B",-0.0063846,-0.097852,0.090295,-0.030001,-0.020712,0.0032073,-0.033878,0.02821
"PC 40:6 Isomer B",0.002367,-0.16551,0.057203,0.074294,-0.017283,0.012303,-0.12039,-0.040137
"PC 40:7 Isomer B",-0.016044,-0.13929,0.041605,0.10552,-0.014144,0.050886,-0.11593,-0.067891
"PC 42:2",0.01668,-0.077779,0.0606,-0.013987,0.036543,0.011052,-0.0267,-0.053026
"PC O-18:0_16:0",0.012518,0.03749,0.030405,-0.072105,0.040117,0.006849,0.026563,0.0021227
"PC O-30:0",0.019922,0.01968,0.046153,-0.098954,0.033131,0.023733,0.00029396,-0.044637
"PC O-30:1",-0.045888,-0.015026,0.00034819,-0.044228,0.034863,0.06003,0.00033454,-0.013999
"PC O-31:7",0.020056,-0.024768,-0.022824,-0.1917,0.22243,0.054695,-0.10399,0.091074
"PC O-32:0",0.010988,-0.004479,0.06864,-0.090089,0.063854,-0.063155,0.065524,-0.018709
"PC O-32:1",-0.022105,-0.063313,0.067307,-0.095176,0.083393,-0.034966,-0.0019698,0.034962
"PC O-33:0",0.012913,0.047694,0.046377,-0.084286,0.033904,-0.0028568,0.052172,-0.05601
"PC O-34:0",0.021897,0.037841,0.053743,-0.10116,0.060707,-0.047857,0.046483,0.0057385
"PC O-36:1",0.033688,-0.024717,0.096592,-0.11843,0.051089,-0.06009,0.032076,-0.0037639
"PC O-37:0",0.0059367,0.018374,0.027915,-0.086903,0.079234,-0.036782,-0.004275,0.031138
"PC O-40:2 or PC 40:2e",0.014762,-0.056456,0.027149,-0.019031,0.0044053,-0.075938,0.041264,-0.027
"PC O-42:2 or PC 42:2e",0.040566,0.0027754,0.068857,-0.0026828,0.0086785,-0.049786,0.021246,-0.021825
"PC P-34:0 or PC O-34:1",0.004632,-0.0048213,0.0677,-0.052991,0.050269,-0.047752,0.050807,-0.056981
"PC P-34:1 or PC O-34:2",-0.0083218,-0.024475,0.10408,-0.071599,0.010895,-0.036386,0.040704,-0.038131
"PC P-34:1 or PC O-34:2 Isomer A",-0.018377,-0.0022914,0.051242,0.014294,-0.0066543,-0.0024895,0.01292,-0.076609
"PC P-34:2 or PC O-34:3",-0.044103,-0.05243,0.083612,-0.057825,0.036308,-0.049817,0.0099653,-0.0075732
