"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPE O-16:1",-0.072601,0.061114,-0.024503,-0.06751,0.019511,0.034945,0.0093379,0.025452
"LPE O-18:1",-0.093844,0.069739,-0.016384,-0.024835,0.031909,0.058936,-0.018302,0.035629
"LPI 18:0",-0.02215,0.081062,-0.041468,0.05251,-0.0053638,-0.070899,0.045958,-0.1149
"LPS 18:0",-0.042618,0.15948,-0.060187,0.016001,0.022415,-0.046988,0.079378,-0.084336
"MG 20:4",-0.091859,-0.074708,0.12032,-0.0055406,-0.022948,0.069891,-0.064125,0.09456
"MGDG 16:0_20:5",-0.03502,0.0031063,-0.0053581,-0.0039934,0.023679,0.028833,0.056368,-0.050081
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.027817,-0.067002,0.049947,-0.04992,0.069236,-0.09993,0.032558,0.024523
"OxPC 36:3+1O",0.044938,0.021739,0.012352,-0.08401,0.058472,-0.0059091,0.029963,-0.05488
"PA 18:1_18:1",0.0092713,0.031931,-0.0036356,-0.068934,0.030356,-0.010016,0.079657,-0.049665
"palmitoyl ethanolamide",-0.085701,0.13673,-0.1268,0.011612,0.016893,0.032053,0.047683,0.0042736
"PC 14:0_16:1",0.041969,0.041145,0.008191,-0.10398,0.010118,0.087499,-0.041781,-0.0061884
"PC 16:0_14:0",0.042231,0.055398,0.0043914,-0.094559,0.051619,0.094579,-0.02744,-0.045604
"PC 16:0_18:2",0.028061,-0.016682,0.041707,-0.047362,0.034177,-0.038147,0.065754,-0.040895
"PC 16:0_22:6",-0.015137,-0.12814,0.034126,0.040741,0.035368,0.01155,-0.027389,-0.099237
"PC 16:0_5-oxovaleryl",0.042852,-0.12568,0.079802,-0.0077471,0.00022701,0.019099,0.077187,-0.10875
"PC 16:0_azealic acid (PCPAz-PC)",0.065451,0.018245,0.028211,-0.031817,-0.020356,-0.02746,0.14759,-0.14537
"PC 16:0_glutaric acid",0.065491,-0.088208,0.036902,-0.057485,0.041831,0.0029314,0.087389,-0.12053
"PC 16:0/9:0 CHO",0.0515,-0.029797,0.049316,0.024041,-0.048796,-0.063674,0.14873,-0.13346
"PC 18:0_18:1",0.038939,-0.0086913,0.028061,-0.11274,0.031399,-0.061647,0.043367,0.0059673
"PC 19:1",0.016943,-0.011994,0.0030592,-0.13577,0.13237,0.071648,-0.10213,0.079519
"PC 19:2",-0.0028422,0.0055109,0.023025,-0.119,0.11616,0.018845,-0.11041,0.062889
"PC 21:4",-0.028533,-0.046952,0.020422,-0.027788,0.054256,0.015505,-0.091712,0.075449
"PC 24:0",0.069562,0.00012901,0.0094351,-0.12048,0.068614,0.02401,0.062259,-0.0863
"PC 28:0",0.044107,0.054896,-0.010277,-0.1089,0.017152,0.15083,-0.060626,-0.05556
"PC 29:0",0.02576,0.066081,0.00072404,-0.092818,0.033216,0.1094,-0.0095293,-0.041545
"PC 30:0",-0.015768,0.026125,0.011997,-0.066986,0.03048,0.018099,0.031419,-0.037124
"PC 30:6",0.010513,-0.015332,0.0060405,0.054943,-0.078389,-0.085672,0.14178,-0.11095
"PC 31:0",-0.0065007,-0.013817,0.079979,-0.076363,0.0065276,0.018515,-0.019498,0.021278
"PC 31:1",0.026875,0.0097034,0.004032,-0.11337,0.042826,0.04763,-0.044479,-0.0018997
"PC 32:0",0.032444,0.025406,0.03118,-0.081474,0.074256,-0.069453,0.055387,-0.0006584
"PC 32:1",0.048567,-0.020653,0.049324,-0.1341,0.06518,0.021222,-0.011983,0.02781
"PC 32:2",0.050332,-0.019873,0.063243,-0.074629,0.037456,0.0069844,-0.037986,0.012092
"PC 33:0",0.023831,0.037035,0.030804,-0.10422,0.051765,-0.027886,0.032866,0.00082178
"PC 33:1",0.043094,-0.024371,0.05523,-0.12399,0.047532,0.015543,-0.0015113,-0.014062
"PC 33:2",0.028362,-0.048667,0.077829,-0.062383,0.028764,-0.049402,-0.0092761,-0.021536
"PC 33:3",-0.082912,0.039541,-0.062515,0.057719,0.0023556,0.049392,-0.039275,0.032056
"PC 34:0",0.036843,0.034567,0.033212,-0.11426,0.059296,-0.064707,0.028679,0.023386
"PC 34:1",0.029618,-0.0054695,0.048429,-0.11098,0.055881,-0.044201,0.032303,-0.03024
