"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPC 16:1",0.0042978,0.089258,-0.078078,-0.042476,0.12086,0.032625,-0.046884,0.0044875
"LPC 17:0",-0.014679,0.10332,-0.065146,-0.061476,0.079361,0.010339,-0.036566,0.056463
"LPC 18:0",-0.067263,0.11975,-0.058747,-0.056707,0.085729,0.015538,-0.051733,0.025865
"LPC 18:1",-0.07221,0.12571,-0.06683,-0.051185,0.093634,0.049632,-0.058032,0.024212
"LPC 18:2",-0.030741,0.049831,-0.03513,-0.063259,0.061756,0.078364,-0.097998,0.076862
"LPC 20:0",-0.0059727,0.062741,-0.038359,-0.06617,0.086106,-0.055,-0.012151,0.03493
"LPC 20:1",-0.011976,0.086689,-0.043898,-0.064963,0.084102,-0.034907,-0.045229,0.025879
"LPC 20:2",0.061972,0.012571,-0.01258,-0.068993,0.033784,0.023428,-0.05352,0.04525
"LPC 20:3",0.036148,0.032939,0.00010042,-0.10053,0.032806,0.059588,-0.098021,0.05813
"LPC 20:4",0.0013687,0.046598,0.066231,-0.10668,0.03152,0.15039,-0.15794,0.10462
"LPC 20:5",0.0059784,0.030378,0.036349,-0.073982,0.021024,0.08167,-0.11943,0.13127
"LPC 22:6",0.035392,0.035668,0.10133,-0.10394,-0.029118,0.16405,-0.11549,0.048757
"LPC 32:0",0.016315,0.020115,-0.01327,-0.0059592,0.0067458,-0.058271,0.0039776,0.026854
"LPC O-16:0",-0.01395,0.10539,-0.053023,-0.088158,0.089619,-0.039527,-0.040265,0.050658
"LPC O-20:1",0.050503,-0.017985,-0.1149,0.0065941,0.041418,0.048451,-0.057117,0.085079
"LPC O-22:0",0.030122,0.048081,-0.057606,-0.035002,0.042532,-0.094749,0.0098137,0.070628
"LPC O-24:0",-0.002596,0.055235,-0.04108,-0.0024895,0.051335,-0.071789,0.018719,0.034583
"LPC O-24:1",0.03257,0.061809,-0.061643,-0.048764,0.054942,-0.050179,0.0024172,0.04011
"LPC P-16:0 or LPC O-16:1",0.0056448,0.064022,-0.033371,-0.077378,0.12026,-0.034096,-0.051412,0.078079
"LPC p-18:0",0.0069832,0.090836,-0.040803,-0.076974,0.086104,-0.078168,-0.01551,0.019624
"LPC P-18:0 or LPC O-18:1",-0.00099449,0.11744,-0.063807,-0.08375,0.076985,-0.0046801,-0.046457,0.035768
"LPE 16:0",0.020441,0.017752,0.086905,-0.072774,0.0085261,-0.062921,0.040651,-0.044819
"LPE 18:0",0.028079,-0.012336,0.064441,-0.063245,0.045869,-0.10398,0.0052457,-0.056134
"LPE 18:1",0.020302,0.0067364,0.11922,-0.092913,0.030567,-0.026453,0.0020265,-0.001658
"LPE 18:2",0.040836,0.0051562,0.10903,-0.074094,0.031604,-0.029891,-0.026691,0.017117
"LPE 20:4",0.011654,-0.0017636,0.21004,-0.10592,-0.026215,0.079367,-0.07376,0.013308
"LPE 22:6",0.02136,0.045242,0.16013,-0.096731,-0.048923,0.068996,-0.05068,-0.02578
"LPE O-16:1",0.050494,-0.020537,0.1016,-0.078542,0.068458,-0.075412,0.0060891,-0.0046613
"LPE O-18:1",0.027993,-0.02442,0.12426,-0.068095,0.023503,-0.13158,0.046054,0.043192
"LPI 18:0",0.023945,0.09404,-0.059588,-0.02161,0.035314,0.090212,-0.048401,0.024574
"LPS 18:0",-0.042216,0.11765,0.0075866,-0.055122,0.040603,0.015647,-0.041099,-0.016562
"MG 20:4",0.021804,-0.10356,0.183,-0.041076,0.035048,0.043981,-0.024791,-0.019864
"MGDG 16:0_20:5",-0.028867,0.052554,0.015772,0.013849,-0.018796,-0.02809,-0.014519,-0.058822
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.052332,0.024421,0.033525,-0.020762,-0.028179,0.02168,-0.014099,0.068355
"OxPC 36:3+1O",-0.050774,0.047409,-0.076993,0.023795,0.016497,0.037219,-0.0056771,-0.060963
